   W          M2-(pi0_p)
 (MeV)       Re        Im
 1762.00    0.24872   0.00000
 1763.00    0.24906   0.00000
 1764.00    0.24940   0.00000
 1765.00    0.24974   0.00000
 1766.00    0.25009   0.00000
 1767.00    0.25043   0.00000
 1768.00    0.25077   0.00000
 1769.00    0.25111   0.00000
 1770.00    0.25145   0.00000
 1771.00    0.25179   0.00000
 1772.00    0.25213   0.00000
 1773.00    0.25247   0.00000
 1774.00    0.25281   0.00000
 1775.00    0.25315   0.00000
 1776.00    0.25349   0.00000
 1777.00    0.25383   0.00000
 1778.00    0.25417   0.00000
 1779.00    0.25451   0.00000
 1780.00    0.25485   0.00000
 1781.00    0.25519   0.00000
 1782.00    0.25552   0.00000
 1783.00    0.25586   0.00000
 1784.00    0.25620   0.00000
 1785.00    0.25654   0.00000
 1786.00    0.25688   0.00000
 1787.00    0.25722   0.00000
 1788.00    0.25755   0.00000
 1789.00    0.25789   0.00000
 1790.00    0.25823   0.00000
 1791.00    0.25856   0.00000
 1792.00    0.25890   0.00000
 1793.00    0.25924   0.00000
 1794.00    0.25958   0.00000
 1795.00    0.25991   0.00000
 1796.00    0.26025   0.00000
 1797.00    0.26058   0.00000
 1798.00    0.26092   0.00000
 1799.00    0.26126   0.00000
 1800.00    0.26159   0.00000
 1801.00    0.26193   0.00000
 1802.00    0.26226   0.00000
 1803.00    0.26260   0.00000
 1804.00    0.26293   0.00000
 1805.00    0.26327   0.00000
 1806.00    0.26360   0.00000
 1807.00    0.26394   0.00000
 1808.00    0.26427   0.00000
 1809.00    0.26460   0.00000
 1810.00    0.26494   0.00000
 1811.00    0.26527   0.00000
 1812.00    0.26561   0.00000
 1813.00    0.26594   0.00000
 1814.00    0.26627   0.00000
 1815.00    0.26661   0.00000
 1816.00    0.26694   0.00000
 1817.00    0.26727   0.00000
 1818.00    0.26760   0.00000
 1819.00    0.26794   0.00000
 1820.00    0.26827   0.00000
 1821.00    0.26860   0.00000
 1822.00    0.26893   0.00000
 1823.00    0.26926   0.00000
 1824.00    0.26959   0.00000
 1825.00    0.26993   0.00000
 1826.00    0.27026   0.00000
 1827.00    0.27059   0.00000
 1828.00    0.27092   0.00000
 1829.00    0.27125   0.00000
 1830.00    0.27158   0.00000
 1831.00    0.27191   0.00000
 1832.00    0.27224   0.00000
 1833.00    0.27257   0.00000
 1834.00    0.27290   0.00000
 1835.00    0.27323   0.00000
 1836.00    0.27356   0.00000
 1837.00    0.27389   0.00000
 1838.00    0.27422   0.00000
 1839.00    0.27455   0.00000
 1840.00    0.27488   0.00000
 1841.00    0.27520   0.00000
 1842.00    0.27553   0.00000
 1843.00    0.27586   0.00000
 1844.00    0.27619   0.00000
 1845.00    0.27652   0.00000
 1846.00    0.27684   0.00000
 1847.00    0.27717   0.00000
 1848.00    0.27750   0.00000
 1849.00    0.27783   0.00000
 1850.00    0.27815   0.00000
 1851.00    0.27848   0.00000
 1852.00    0.27881   0.00000
 1853.00    0.27913   0.00000
 1854.00    0.27946   0.00000
 1855.00    0.27979   0.00000
 1856.00    0.28011   0.00000
 1857.00    0.28044   0.00000
 1858.00    0.28076   0.00000
 1859.00    0.28109   0.00000
 1860.00    0.28141   0.00000
 1861.00    0.28174   0.00000
 1862.00    0.28206   0.00000
 1863.00    0.28239   0.00000
 1864.00    0.28271   0.00000
 1865.00    0.28304   0.00000
 1866.00    0.28336   0.00000
 1867.00    0.28369   0.00000
 1868.00    0.28401   0.00000
 1869.00    0.28433   0.00000
 1870.00    0.28466   0.00000
 1871.00    0.28498   0.00000
 1872.00    0.28530   0.00000
 1873.00    0.28563   0.00000
 1874.00    0.28595   0.00000
 1875.00    0.28627   0.00000
 1876.00    0.28660   0.00000
 1877.00    0.28692   0.00000
 1878.00    0.28724   0.00000
 1879.00    0.28756   0.00000
 1880.00    0.28788   0.00000
 1881.00    0.28821   0.00000
 1882.00    0.28853   0.00000
 1883.00    0.28885   0.00000
 1884.00    0.28917   0.00000
 1885.00    0.28949   0.00000
 1886.00    0.28981   0.00000
 1887.00    0.29013   0.00000
 1888.00    0.29045   0.00000
 1889.00    0.29077   0.00000
 1890.00    0.29109   0.00000
 1891.00    0.29141   0.00000
 1892.00    0.29173   0.00000
 1893.00    0.29205   0.00000
 1894.00    0.29237   0.00000
 1895.00    0.29269   0.00000
 1896.00    0.29301   0.00000
 1897.00    0.29333   0.00000
 1898.00    0.29365   0.00000
 1899.00    0.29397   0.00000
 1900.00    0.29429   0.00000
 1901.00    0.29460   0.00000
 1902.00    0.29492   0.00000
 1903.00    0.29524   0.00000
 1904.00    0.29556   0.00000
 1905.00    0.29588   0.00000
 1906.00    0.29619   0.00000
 1907.00    0.29651   0.00000
 1908.00    0.29683   0.00000
 1909.00    0.29714   0.00000
 1910.00    0.29746   0.00000
 1911.00    0.29778   0.00000
 1912.00    0.29809   0.00000
 1913.00    0.29841   0.00000
 1914.00    0.29873   0.00000
 1915.00    0.29904   0.00000
