   W         E3-(pi0_p)
 (MeV)      Re         Im
 1796.0   -0.66039    0.65732
 1797.0   -0.65850    0.65237
 1798.0   -0.65661    0.64789
 1799.0   -0.65473    0.64294
 1800.0   -0.65284    0.63917
 1801.0   -0.65143    0.63422
 1802.0   -0.64954    0.62997
 1803.0   -0.64766    0.62620
 1804.0   -0.64506    0.62196
 1805.0   -0.64318    0.61771
 1806.0   -0.64129    0.61347
 1807.0   -0.64058    0.60922
 1808.0   -0.63870    0.60498
 1809.0   -0.63681    0.60144
 1810.0   -0.63492    0.59720
 1811.0   -0.63351    0.59366
 1812.0   -0.63233    0.59013
 1813.0   -0.63044    0.58588
 1814.0   -0.62856    0.58235
 1815.0   -0.62667    0.57881
 1816.0   -0.62596    0.57480
 1817.0   -0.62408    0.57127
 1818.0   -0.62290    0.56773
 1819.0   -0.62101    0.56443
 1820.0   -0.62031    0.56089
 1821.0   -0.61842    0.55688
 1822.0   -0.61724    0.55358
 1823.0   -0.61535    0.55005
 1824.0   -0.61418    0.54675
 1825.0   -0.61347    0.54345
 1826.0   -0.61158    0.53991
 1827.0   -0.61040    0.53661
 1828.0   -0.60922    0.53331
 1829.0   -0.60734    0.53001
 1830.0   -0.60616    0.52671
 1831.0   -0.60545    0.52341
 1832.0   -0.60427    0.52010
 1833.0   -0.60309    0.51751
 1834.0   -0.60192    0.51421
 1835.0   -0.60074    0.51091
 1836.0   -0.59956    0.50714
 1837.0   -0.59838    0.50454
 1838.0   -0.59720    0.50124
 1839.0   -0.59602    0.49865
 1840.0   -0.59484    0.49488
 1841.0   -0.59319    0.49228
 1842.0   -0.59201    0.48922
 1843.0   -0.59084    0.48592
 1844.0   -0.58966    0.48285
 1845.0   -0.58918    0.48026
 1846.0   -0.58753    0.47719
 1847.0   -0.58636    0.47460
 1848.0   -0.58518    0.47154
 1849.0   -0.58471    0.46847
 1850.0   -0.58305    0.46588
 1851.0   -0.58258    0.46281
 1852.0   -0.58093    0.45975
 1853.0   -0.57975    0.45668
 1854.0   -0.57881    0.45409
 1855.0   -0.57763    0.45102
 1856.0   -0.57669    0.44867
 1857.0   -0.57551    0.44560
 1858.0   -0.57457    0.44254
 1859.0   -0.57362    0.44018
 1860.0   -0.57245    0.43711
 1861.0   -0.57150    0.43476
 1862.0   -0.57056    0.43169
 1863.0   -0.56891    0.42863
 1864.0   -0.56844    0.42627
 1865.0   -0.56749    0.42391
 1866.0   -0.56655    0.42085
 1867.0   -0.56561    0.41849
 1868.0   -0.56396    0.41542
 1869.0   -0.56301    0.41307
 1870.0   -0.56207    0.41071
 1871.0   -0.56113    0.40835
 1872.0   -0.56019    0.40529
 1873.0   -0.55924    0.40293
 1874.0   -0.55783    0.40010
 1875.0   -0.55688    0.39774
 1876.0   -0.55594    0.39538
 1877.0   -0.55429    0.39232
 1878.0   -0.55358    0.38996
 1879.0   -0.55264    0.38760
 1880.0   -0.55170    0.38525
 1881.0   -0.55028    0.38242
 1882.0   -0.54934    0.38006
 1883.0   -0.54793    0.37770
 1884.0   -0.54698    0.37534
 1885.0   -0.54557    0.37299
 1886.0   -0.54533    0.37063
 1887.0   -0.54392    0.36780
 1888.0   -0.54297    0.36615
 1889.0   -0.54156    0.36379
 1890.0   -0.54014    0.36143
 1891.0   -0.53991    0.35907
 1892.0   -0.53849    0.35672
 1893.0   -0.53708    0.35460
 1894.0   -0.53637    0.35224
 1895.0   -0.53543    0.34988
 1896.0   -0.53472    0.34752
 1897.0   -0.53331    0.34587
 1898.0   -0.53189    0.34351
 1899.0   -0.53119    0.34116
 1900.0   -0.52977    0.33903
 1901.0   -0.52906    0.33668
 1902.0   -0.52765    0.33432
 1903.0   -0.52694    0.33267
 1904.0   -0.52553    0.33031
 1905.0   -0.52482    0.32866
 1906.0   -0.52341    0.32630
 1907.0   -0.52270    0.32395
 1908.0   -0.52128    0.32230
 1909.0   -0.52058    0.31994
 1910.0   -0.51869    0.31829
 1911.0   -0.51798    0.31593
 1912.0   -0.51657    0.31428
 1913.0   -0.51586    0.31192
 1914.0   -0.51515    0.31027
 1915.0   -0.51397    0.30862
 1916.0   -0.51327    0.30626
 1917.0   -0.51185    0.30461
 1918.0   -0.51067    0.30225
 1919.0   -0.50926    0.30060
 1920.0   -0.50855    0.29895
 1921.0   -0.50737    0.29660
 1922.0   -0.50667    0.29495
