   W          E2-(pi+_n)
 (MeV)       Re        Im
 1804.00    2.82791   0.00000
 1805.00    2.82346   0.00000
 1806.00    2.81901   0.00000
 1807.00    2.81457   0.00000
 1808.00    2.81012   0.00000
 1809.00    2.80568   0.00000
 1810.00    2.80124   0.00000
 1811.00    2.79681   0.00000
 1812.00    2.79237   0.00000
 1813.00    2.78794   0.00000
 1814.00    2.78351   0.00000
 1815.00    2.77908   0.00000
 1816.00    2.77466   0.00000
 1817.00    2.77024   0.00000
 1818.00    2.76582   0.00000
 1819.00    2.76140   0.00000
 1820.00    2.75698   0.00000
 1821.00    2.75257   0.00000
 1822.00    2.74816   0.00000
 1823.00    2.74375   0.00000
 1824.00    2.73934   0.00000
 1825.00    2.73493   0.00000
 1826.00    2.73053   0.00000
 1827.00    2.72613   0.00000
 1828.00    2.72173   0.00000
 1829.00    2.71734   0.00000
 1830.00    2.71295   0.00000
 1831.00    2.70855   0.00000
 1832.00    2.70417   0.00000
 1833.00    2.69978   0.00000
 1834.00    2.69540   0.00000
 1835.00    2.69101   0.00000
 1836.00    2.68663   0.00000
 1837.00    2.68226   0.00000
 1838.00    2.67788   0.00000
 1839.00    2.67351   0.00000
 1840.00    2.66914   0.00000
 1841.00    2.66477   0.00000
 1842.00    2.66041   0.00000
 1843.00    2.65604   0.00000
 1844.00    2.65168   0.00000
 1845.00    2.64732   0.00000
 1846.00    2.64297   0.00000
 1847.00    2.63861   0.00000
 1848.00    2.63426   0.00000
 1849.00    2.62991   0.00000
 1850.00    2.62557   0.00000
 1851.00    2.62122   0.00000
 1852.00    2.61688   0.00000
 1853.00    2.61254   0.00000
 1854.00    2.60820   0.00000
 1855.00    2.60387   0.00000
 1856.00    2.59953   0.00000
 1857.00    2.59520   0.00000
 1858.00    2.59087   0.00000
 1859.00    2.58655   0.00000
 1860.00    2.58223   0.00000
 1861.00    2.57790   0.00000
 1862.00    2.57359   0.00000
 1863.00    2.56927   0.00000
 1864.00    2.56496   0.00000
 1865.00    2.56064   0.00000
 1866.00    2.55633   0.00000
 1867.00    2.55203   0.00000
 1868.00    2.54772   0.00000
 1869.00    2.54342   0.00000
 1870.00    2.53912   0.00000
 1871.00    2.53482   0.00000
 1872.00    2.53053   0.00000
 1873.00    2.52624   0.00000
 1874.00    2.52195   0.00000
 1875.00    2.51766   0.00000
 1876.00    2.51337   0.00000
 1877.00    2.50909   0.00000
 1878.00    2.50481   0.00000
 1879.00    2.50053   0.00000
 1880.00    2.49626   0.00000
 1881.00    2.49198   0.00000
 1882.00    2.48771   0.00000
 1883.00    2.48344   0.00000
 1884.00    2.47918   0.00000
 1885.00    2.47491   0.00000
 1886.00    2.47065   0.00000
 1887.00    2.46639   0.00000
 1888.00    2.46213   0.00000
 1889.00    2.45788   0.00000
 1890.00    2.45363   0.00000
 1891.00    2.44938   0.00000
 1892.00    2.44513   0.00000
 1893.00    2.44089   0.00000
 1894.00    2.43664   0.00000
 1895.00    2.43240   0.00000
 1896.00    2.42817   0.00000
 1897.00    2.42393   0.00000
 1898.00    2.41970   0.00000
 1899.00    2.41547   0.00000
 1900.00    2.41124   0.00000
 1901.00    2.40701   0.00000
 1902.00    2.40279   0.00000
 1903.00    2.39857   0.00000
 1904.00    2.39435   0.00000
 1905.00    2.39013   0.00000
 1906.00    2.38592   0.00000
 1907.00    2.38171   0.00000
 1908.00    2.37750   0.00000
 1909.00    2.37329   0.00000
 1910.00    2.36909   0.00000
 1911.00    2.36489   0.00000
 1912.00    2.36069   0.00000
 1913.00    2.35649   0.00000
 1914.00    2.35230   0.00000
 1915.00    2.34811   0.00000
 1916.00    2.34392   0.00000
